time_s,w_center_04_modes_mm,theta_span_04_modes_K,theta_layer_01_04_modes_K,theta_layer_02_04_modes_K,theta_layer_03_04_modes_K,theta_layer_04_04_modes_K,theta_layer_05_04_modes_K,theta_layer_06_04_modes_K,theta_layer_07_04_modes_K,theta_layer_08_04_modes_K,theta_layer_09_04_modes_K,theta_layer_10_04_modes_K,w_center_06_modes_mm,theta_span_06_modes_K,theta_layer_01_06_modes_K,theta_layer_02_06_modes_K,theta_layer_03_06_modes_K,theta_layer_04_06_modes_K,theta_layer_05_06_modes_K,theta_layer_06_06_modes_K,theta_layer_07_06_modes_K,theta_layer_08_06_modes_K,theta_layer_09_06_modes_K,theta_layer_10_06_modes_K,w_center_08_modes_mm,theta_span_08_modes_K,theta_layer_01_08_modes_K,theta_layer_02_08_modes_K,theta_layer_03_08_modes_K,theta_layer_04_08_modes_K,theta_layer_05_08_modes_K,theta_layer_06_08_modes_K,theta_layer_07_08_modes_K,theta_layer_08_08_modes_K,theta_layer_09_08_modes_K,theta_layer_10_08_modes_K,w_center_12_modes_mm,theta_span_12_modes_K,theta_layer_01_12_modes_K,theta_layer_02_12_modes_K,theta_layer_03_12_modes_K,theta_layer_04_12_modes_K,theta_layer_05_12_modes_K,theta_layer_06_12_modes_K,theta_layer_07_12_modes_K,theta_layer_08_12_modes_K,theta_layer_09_12_modes_K,theta_layer_10_12_modes_K,w_center_16_modes_mm,theta_span_16_modes_K,theta_layer_01_16_modes_K,theta_layer_02_16_modes_K,theta_layer_03_16_modes_K,theta_layer_04_16_modes_K,theta_layer_05_16_modes_K,theta_layer_06_16_modes_K,theta_layer_07_16_modes_K,theta_layer_08_16_modes_K,theta_layer_09_16_modes_K,theta_layer_10_16_modes_K
0.001,-0.208686428122835,0.0248680008530417,-0.012434000426521,-0.00967088922062756,-0.00690777801473394,-0.00414466680884046,-0.00138155560294686,0.00138155560294665,0.00414466680884028,0.00690777801473374,0.00967088922062735,0.0124340004265207,-0.208192437133502,0.0238003366772069,-0.0119001683386036,-0.00925568648558056,-0.00661120463255757,-0.00396672277953464,-0.00132224092651161,0.00132224092651141,0.00396672277953442,0.00661120463255743,0.00925568648558034,0.0119001683386033,-0.208320134976274,0.0211035681557638,-0.010551784077882,-0.0082069431716861,-0.00586210226549008,-0.00351726135929415,-0.00117242045309811,0.00117242045309791,0.00351726135929391,0.00586210226548985,0.00820694317168595,0.0105517840778817,-0.208280563549821,0.0210522148918371,-0.0105261074459187,-0.00818697245793688,-0.00584783746995502,-0.00350870248197299,-0.00116956749399107,0.00116956749399087,0.00350870248197283,0.00584783746995476,0.00818697245793671,0.0105261074459184,-0.207703138630423,0.0231335970784028,-0.0115667985392016,-0.00899639886382343,-0.00642599918844536,-0.00385559951306724,-0.00128519983768917,0.00128519983768896,0.00385559951306706,0.00642599918844507,0.00899639886382327,0.0115667985392013
0.0011,-0.242688530527411,0.0107711019015986,-0.00538555095079949,-0.00418876185062201,-0.00299197275044424,-0.00179518365026662,-0.000598394550088958,0.000598394550088685,0.00179518365026632,0.00299197275044407,0.00418876185062166,0.00538555095079906,-0.242470184108383,0.0102991891449858,-0.0051495945724931,-0.00400524022305024,-0.00286088587360737,-0.00171653152416442,-0.00057217717472157,0.000572177174721273,0.00171653152416417,0.0028608858736071,0.00400524022304984,0.00514959457249275,-0.242506878380864,0.00952426643057177,-0.00476213321528605,-0.0037038813896669,-0.00264562956404782,-0.00158737773842873,-0.000529125912809677,0.000529125912809381,0.0015873777384284,0.00264562956404744,0.00370388138966649,0.00476213321528573,-0.242467226177122,0.00947280833905108,-0.0047364041695257,-0.003683869909631,-0.00263133564973651,-0.00157880138984199,-0.00052626712994741,0.000526267129947138,0.00157880138984168,0.0026313356497362,0.00368386990963077,0.00473640416952538,-0.242345992939685,0.00999802453935959,-0.00499901226967992,-0.00388812065419535,-0.00277722903871121,-0.00166633742322679,-0.000555445807742368,0.000555445807742075,0.00166633742322648,0.00277722903871081,0.00388812065419517,0.00499901226967967
0.0012,-0.277014529146102,0.0100297981673217,0.00501489908366073,0.00390047706506948,0.00278605504647821,0.00167163302788673,0.000557211009295471,-0.000557211009295841,-0.00167163302788712,-0.00278605504647868,-0.00390047706506967,-0.005014899083661,-0.27695709261159,0.0101539359180224,0.00507696795901099,0.00394875285700868,0.00282053775500609,0.00169232265300356,0.000564107551001074,-0.000564107551001419,-0.0016923226530039,-0.0028205377550064,-0.0039487528570089,-0.00507696795901138,-0.277125562778469,0.013711748900455,0.00685587445022724,0.00533234679462126,0.00380881913901507,0.002285291483409,0.00076176382780287,-0.000761763827803235,-0.00228529148340938,-0.00380881913901546,-0.00533234679462157,-0.00685587445022779,-0.277099332414171,0.0137457889879981,0.00687289449399893,0.00534558460644347,0.0038182747188881,0.00229096483133283,0.000763654943777474,-0.000763654943777857,-0.00229096483133322,-0.00381827471888851,-0.00534558460644382,-0.0068728944939992,-0.276512416152332,0.0104179481430168,0.00520897407150823,0.0040514242778398,0.00289387448417115,0.00173632469050257,0.000578774896834089,-0.000578774896834452,-0.00173632469050298,-0.00289387448417153,-0.00405142427784008,-0.00520897407150857
0.0013,-0.31133017454685,0.037942063299441,0.0189710316497203,0.0147552468386714,0.0105394620276222,0.00632367721657329,0.00210789240552425,-0.00210789240552472,-0.00632367721657373,-0.0105394620276227,-0.0147552468386718,-0.0189710316497207,-0.311280474706753,0.0380494797097847,0.0190247398548922,0.0147970198871384,0.0105692999193843,0.00634157995163059,0.00211385998387667,-0.00211385998387717,-0.00634157995163112,-0.0105692999193848,-0.0147970198871387,-0.0190247398548925,-0.31175909471568,0.0481571475121148,0.0240785737560571,0.0187277795880444,0.0133769854200315,0.00802619125201883,0.0026753970840061,-0.00267539708400662,-0.0080261912520193,-0.013376985420032,-0.0187277795880449,-0.0240785737560576,-0.311749569185659,0.0481695091351606,0.0240847545675801,0.0187325868858954,0.0133804192042109,0.00802825152252646,0.00267608384084202,-0.00267608384084247,-0.00802825152252688,-0.0133804192042115,-0.0187325868858959,-0.0240847545675806,-0.310343081306206,0.0411130282601311,0.0205565141300652,0.0159883998789397,0.0114202856278139,0.00685217137668822,0.0022840571255626,-0.00228405712556309,-0.00685217137668874,-0.0114202856278144,-0.01598839987894,-0.0205565141300659
0.0014,-0.345410595858985,0.073108530597973,0.0365542652989862,0.0284310952325448,0.0203079251661032,0.0121847550996618,0.0040615850332204,-0.00406158503322103,-0.0121847550996624,-0.020307925166104,-0.0284310952325453,-0.0365542652989868,-0.345214789660133,0.0735317271105303,0.0367658635552648,0.028595671654095,0.020425479752925,0.0122552878517548,0.00408509595058473,-0.00408509595058535,-0.0122552878517554,-0.0204254797529257,-0.0285956716540955,-0.0367658635552655,-0.346080594900883,0.0918161105290619,0.0459080552645307,0.035706265205746,0.0255044751469614,0.0153026850881767,0.005100895029392,-0.00510089502939262,-0.0153026850881772,-0.025504475146962,-0.0357062652057466,-0.0459080552645312,-0.346078530586007,0.0918187894647532,0.0459093947323764,0.0357073070140704,0.0255052192957644,0.0153031315774586,0.00510104385915263,-0.00510104385915329,-0.0153031315774592,-0.025505219295765,-0.035707307014071,-0.0459093947323769,-0.34445499797563,0.0845569584052269,0.0422784792026132,0.0328832616020322,0.0234880440014515,0.0140928264008707,0.00469760880029006,-0.00469760880029068,-0.0140928264008714,-0.0234880440014521,-0.0328832616020329,-0.0422784792026137
0.0015,-0.379147125774001,0.115402807933547,0.0577014039667732,0.0448788697519346,0.032056335537096,0.0192338013222574,0.00641126710741891,-0.00641126710741969,-0.0192338013222584,-0.0320563355370968,-0.0448788697519353,-0.0577014039667739,-0.378688331378708,0.116394401607329,0.058197200803664,0.0452644895139609,0.0323317782242578,0.0193990669345545,0.00646635564485125,-0.00646635564485203,-0.0193990669345552,-0.0323317782242585,-0.0452644895139617,-0.0581972008036647,-0.379893184687761,0.141838922879493,0.0709194614397461,0.0551595811198021,0.0393997007998588,0.023639820479915,0.00787994015997143,-0.00787994015997221,-0.0236398204799158,-0.0393997007998595,-0.0551595811198031,-0.0709194614397471,-0.379883895607542,0.141850977653123,0.0709254888265609,0.0551642690873251,0.0394030493480895,0.0236418296088535,0.00788060986961756,-0.00788060986961832,-0.0236418296088542,-0.03940304934809,-0.0551642690873259,-0.0709254888265618,-0.378873383392016,0.138062261410538,0.0690311307052687,0.0536908794374311,0.0383506281695935,0.0230103769017559,0.00767012563391836,-0.00767012563391916,-0.0230103769017568,-0.0383506281695942,-0.0536908794374317,-0.0690311307052692
0.0016,-0.412547951472626,0.164440142826763,0.0822200714133812,0.0639489444326295,0.0456778174518781,0.0274066904711266,0.00913556349037519,-0.0091355634903762,-0.0274066904711276,-0.045677817451879,-0.0639489444326304,-0.0822200714133819,-0.411774539356845,0.166111720703702,0.0830558603518506,0.0645990024958838,0.0461421446399168,0.0276852867839498,0.00922842892798297,-0.00922842892798392,-0.0276852867839508,-0.0461421446399178,-0.0645990024958847,-0.0830558603518516,-0.413161754049893,0.195407414628524,0.0977037073142613,0.0759917723555367,0.0542798373968116,0.0325679024380868,0.0108559674793619,-0.0108559674793629,-0.0325679024380877,-0.0542798373968126,-0.0759917723555376,-0.0977037073142623,-0.413136161012319,0.195440627634245,0.0977203138171222,0.0760046885244282,0.0542890632317345,0.0325734379390404,0.0108578126463465,-0.0108578126463475,-0.0325734379390413,-0.0542890632317354,-0.0760046885244292,-0.097720313817123,-0.412831643151437,0.194586227415895,0.0972931137079471,0.0756724217728475,0.0540517298377482,0.0324310379026487,0.0108103459675492,-0.0108103459675502,-0.0324310379026497,-0.0540517298377491,-0.0756724217728484,-0.0972931137079478
0.0017,-0.445732717619791,0.219602940725588,0.109801470362794,0.085401143615506,0.0610008168682183,0.0366004901209307,0.0122001633736432,-0.0122001633736444,-0.0366004901209319,-0.0610008168682194,-0.0854011436155072,-0.109801470362794,-0.44467041700767,0.221898894157977,0.110949447078988,0.0862940143947683,0.0616385817105487,0.036983149026329,0.0123277163421093,-0.0123277163421104,-0.0369831490263301,-0.0616385817105496,-0.0862940143947694,-0.110949447078989,-0.446026121974128,0.250529154454904,0.125264577227452,0.0974280045102403,0.0695914317930284,0.0417548590758168,0.0139182863586053,-0.0139182863586064,-0.0417548590758179,-0.0695914317930296,-0.0974280045102415,-0.125264577227453,-0.445987455529093,0.250579333291883,0.125289666645941,0.0974475185023987,0.0696053703588558,0.0417632222153132,0.0139210740717707,-0.0139210740717719,-0.0417632222153144,-0.069605370358857,-0.0974475185023996,-0.125289666645942,-0.445666554999402,0.248650913880038,0.124325456940019,0.0966975776200143,0.06906969830001,0.0414418189800057,0.0138139396600016,-0.0138139396600027,-0.0414418189800068,-0.0690696983000109,-0.0966975776200154,-0.12432545694002
0.0018,-0.478921532598644,0.280079140512346,0.140039570256172,0.1089196657548,0.0777997612534285,0.0466798567520569,0.0155599522506852,-0.0155599522506865,-0.0466798567520581,-0.0777997612534303,-0.108919665754801,-0.140039570256174,-0.477666521489339,0.282791599708188,0.141395799854093,0.109974510997628,0.0785532221411628,0.0471319332846972,0.015710644428232,-0.0157106444282333,-0.0471319332846986,-0.0785532221411642,-0.109974510997629,-0.141395799854095,-0.478788937555559,0.30649518192733,0.153247590963664,0.119192570749516,0.0851375505353685,0.0510825303212209,0.0170275101070732,-0.0170275101070745,-0.0510825303212223,-0.08513755053537,-0.119192570749517,-0.153247590963665,-0.478750149067478,0.306545519143959,0.153272759571979,0.119212146333761,0.0851515330955434,0.0510909198573258,0.0170303066191081,-0.0170303066191095,-0.0510909198573272,-0.0851515330955448,-0.119212146333763,-0.15327275957198,-0.477739344376533,0.300916002612573,0.150458001306286,0.117022889904889,0.0835877785034915,0.0501526671020946,0.0167175557006978,-0.0167175557006991,-0.050152667102096,-0.0835877785034931,-0.11702288990489,-0.150458001306287
0.0019,-0.512419120919642,0.344910907407999,0.172455453703999,0.134132019547554,0.0958085853911099,0.0574851512346655,0.0191617170782213,-0.019161717078223,-0.0574851512346672,-0.0958085853911113,-0.134132019547556,-0.172455453704,-0.511113941444014,0.347731795641294,0.173865897820646,0.13522903163828,0.096592165455914,0.057955299273548,0.0193184330911821,-0.0193184330911838,-0.0579552992735497,-0.0965921654559158,-0.135229031638282,-0.173865897820648,-0.511878134867801,0.363870304521596,0.181935152260797,0.141505118425064,0.101075084589331,0.0606450507535982,0.0202150169178656,-0.0202150169178672,-0.0606450507535997,-0.101075084589333,-0.141505118425065,-0.181935152260799,-0.511852082278269,0.363904113904429,0.181952056952214,0.141518266518388,0.101084476084563,0.0606506856507373,0.0202168952169119,-0.0202168952169135,-0.0606506856507389,-0.101084476084564,-0.14151826651839,-0.181952056952215,-0.510299154893854,0.356411557181097,0.178205778590548,0.138604494459315,0.0990032103280816,0.0594019261968485,0.0198006420656157,-0.0198006420656173,-0.0594019261968503,-0.0990032103280832,-0.138604494459316,-0.17820577859055
0.002,-0.546595107214581,0.413050523240302,0.20652526162015,0.160630759037894,0.114736256455638,0.0688417538733824,0.0229472512911269,-0.0229472512911287,-0.0688417538733843,-0.11473625645564,-0.160630759037896,-0.206525261620152,-0.545393433809177,0.415647703500076,0.207823851750037,0.161640773583362,0.115457695416687,0.0692746172500117,0.0230915390833367,-0.0230915390833385,-0.0692746172500136,-0.115457695416689,-0.161640773583364,-0.207823851750039,-0.545790772583965,0.424038845252672,0.212019422626335,0.164903995376038,0.117788568125741,0.0706731408754442,0.0235577136251475,-0.0235577136251493,-0.0706731408754462,-0.117788568125743,-0.16490399537604,-0.212019422626337,-0.545780615852989,0.424052026007908,0.212026013003953,0.164909121225297,0.11779222944664,0.0706753376679838,0.0235584458893273,-0.0235584458893292,-0.0706753376679858,-0.117792229446642,-0.164909121225298,-0.212026013003955,-0.544448902048319,0.418696608802003,0.209348304401001,0.162826458978556,0.116304613556111,0.0697827681336664,0.0232609227112214,-0.0232609227112233,-0.0697827681336681,-0.116304613556113,-0.162826458978558,-0.209348304401003
0.0021,-0.581861597629766,0.483419975138293,0.241709987569146,0.187996656998224,0.134283326427302,0.0805699958563811,0.0268566652854597,-0.0268566652854618,-0.0805699958563831,-0.134283326427304,-0.187996656998226,-0.241709987569148,-0.580890563707244,0.485518673606452,0.242759336803225,0.188812817513619,0.134866298224013,0.0809197789344075,0.0269732596448018,-0.0269732596448039,-0.0809197789344097,-0.134866298224015,-0.188812817513621,-0.242759336803227,-0.581030425105758,0.48847231642993,0.244236158214964,0.189961456389416,0.135686754563868,0.0814120527383204,0.0271373509127728,-0.0271373509127749,-0.0814120527383227,-0.13568675456387,-0.189961456389418,-0.244236158214966,-0.581027403701303,0.488476237415203,0.2442381187076,0.189962981217023,0.135687843726444,0.0814127062358661,0.027137568745288,-0.0271375687452901,-0.0814127062358684,-0.135687843726446,-0.189962981217025,-0.244238118707602,-0.580391027303276,0.48660925974568,0.243304629872839,0.189236934345541,0.135169238818243,0.0811015432909455,0.0270338477636479,-0.0270338477636499,-0.0811015432909475,-0.135169238818246,-0.189236934345543,-0.243304629872841
0.0022,-0.618649333943075,0.554970586900458,0.277485293450227,0.215821894905732,0.154158496361237,0.0924950978167416,0.0308316992722464,-0.0308316992722488,-0.092495097816744,-0.154158496361239,-0.215821894905734,-0.27748529345023,-0.617978650391057,0.556420137230876,0.278210068615437,0.216385608923118,0.154561149230797,0.0927366895384782,0.0309122298461586,-0.030912229846161,-0.0927366895384807,-0.1545611492308,-0.216385608923119,-0.278210068615439,-0.618052177264788,0.55797290393589,0.278986451967944,0.216989462641734,0.154992473315524,0.0929954839893137,0.0309984946631038,-0.0309984946631062,-0.0929954839893161,-0.154992473315526,-0.216989462641736,-0.278986451967946,-0.618042324872272,0.557985689740158,0.278992844870078,0.216994434898949,0.15499602492782,0.0929976149566917,0.0309992049855631,-0.0309992049855655,-0.0929976149566941,-0.154996024927823,-0.216994434898951,-0.27899284487008,-0.617755433818829,0.556776938459581,0.278388469229789,0.216524364956502,0.154660260683216,0.0927961564099289,0.0309320521366422,-0.0309320521366446,-0.0927961564099314,-0.154660260683218,-0.216524364956504,-0.278388469229792
0.0023,-0.657383729929866,0.626739109132273,0.313369554566135,0.24373187577366,0.174094196981186,0.104456518188711,0.0348188393962361,-0.0348188393962387,-0.104456518188713,-0.174094196981188,-0.243731875773663,-0.313369554566138,-0.657009093996153,0.627548810875914,0.313774405437956,0.244046759785076,0.174319114132197,0.104591468479318,0.0348638228264383,-0.034863822826441,-0.10459146847932,-0.174319114132199,-0.244046759785078,-0.313774405437958,-0.657226999112102,0.632150608718362,0.31607530435918,0.245836347834917,0.175597391310656,0.105358434786392,0.0351194782621299,-0.0351194782621326,-0.105358434786395,-0.175597391310658,-0.245836347834919,-0.316075304359183,-0.657201651765365,0.632183502882244,0.316091751441121,0.24584914000976,0.1756065285784,0.105363917147039,0.0351213057156789,-0.0351213057156816,-0.105363917147042,-0.175606528578403,-0.245849140009762,-0.316091751441124,-0.656535237254906,0.628101209325366,0.314050604662682,0.244261581404307,0.174472558145933,0.104683534887559,0.0348945116291856,-0.0348945116291883,-0.104683534887562,-0.174472558145936,-0.24426158140431,-0.314050604662684
0.0024,-0.698462058557437,0.697896976854828,0.348948488427412,0.271404379887987,0.193860271348562,0.116316162809137,0.0387720542697111,-0.0387720542697141,-0.11631616280914,-0.193860271348565,-0.27140437988799,-0.348948488427415,-0.698306796810082,0.698232544525307,0.349116272262653,0.271534878426507,0.193953484590361,0.116372090754216,0.0387906969180711,-0.0387906969180741,-0.116372090754219,-0.193953484590364,-0.27153487842651,-0.349116272262655,-0.698831446972748,0.709312293507277,0.354656146753637,0.275843669697272,0.197031192640908,0.118218715584545,0.0394062385281806,-0.0394062385281834,-0.118218715584547,-0.197031192640911,-0.275843669697275,-0.35465614675364,-0.698793640140477,0.709361356793841,0.354680678396919,0.27586274986427,0.197044821331621,0.118226892798972,0.039408964266323,-0.0394089642663259,-0.118226892798975,-0.197044821331624,-0.275862749864272,-0.354680678396922,-0.697491031818158,0.702389846143412,0.351194923071704,0.273151606833547,0.195108290595391,0.117064974357234,0.039021658119077,-0.03902165811908,-0.117064974357237,-0.195108290595393,-0.27315160683355,-0.351194923071708
0.0025,-0.74223294713407,0.767789934924874,0.383894967462436,0.298584974693004,0.213274981923574,0.127964989154144,0.0426549963847137,-0.0426549963847168,-0.127964989154147,-0.213274981923578,-0.298584974693007,-0.383894967462438,-0.74216734516662,0.767931720649759,0.383965860324878,0.298640113586016,0.213314366847154,0.127988620108292,0.0426628733694295,-0.0426628733694327,-0.127988620108295,-0.213314366847157,-0.298640113586019,-0.383965860324881,-0.743061010037801,0.786804453665543,0.39340222683277,0.305979509758821,0.218556792684871,0.131134075610922,0.043711358536973,-0.0437113585369761,-0.131134075610925,-0.218556792684874,-0.305979509758824,-0.393402226832773,-0.743023044135928,0.786853723382451,0.393426861691224,0.305998670204285,0.218570478717346,0.131142287230407,0.0437140957434679,-0.0437140957434711,-0.13114228723041,-0.218570478717349,-0.305998670204289,-0.393426861691227,-0.741569487222525,0.780411738793708,0.390205869396852,0.303493453975329,0.216781038553806,0.130068623132283,0.04335620771076,-0.0433562077107631,-0.130068623132286,-0.216781038553809,-0.303493453975332,-0.390205869396856
0.0026,-0.788979164301687,0.835965888269646,0.417982944134821,0.325097845438194,0.232212746741566,0.139327648044939,0.0464425493483119,-0.0464425493483154,-0.139327648044943,-0.23221274674157,-0.325097845438197,-0.417982944134825,-0.788852614535494,0.836239400650929,0.418119700325462,0.325204211364248,0.232288722403034,0.13937323344182,0.0464577444806054,-0.0464577444806089,-0.139373233441823,-0.232288722403037,-0.325204211364252,-0.418119700325466,-0.790058367875962,0.861702929107052,0.430851464553524,0.33510669465274,0.239361924751957,0.143617154851173,0.0478723849503899,-0.0478723849503935,-0.143617154851177,-0.23936192475196,-0.335106694652743,-0.430851464553528,-0.790032486837447,0.861736515861955,0.430868257930976,0.335119756168536,0.239371254406097,0.143622752643658,0.0478742508812179,-0.0478742508812215,-0.143622752643661,-0.239371254406101,-0.335119756168539,-0.430868257930979,-0.78905896149786,0.85851287052011,0.429256435260053,0.333866116313374,0.238475797366695,0.143085478420016,0.0476951594733377,-0.0476951594733412,-0.14308547842002,-0.238475797366699,-0.333866116313377,-0.429256435260057
0.0027,-0.838904459926007,0.902189611639319,0.451094805819658,0.350851515637511,0.250608225455365,0.150364935273218,0.0501216450910714,-0.0501216450910753,-0.150364935273222,-0.250608225455368,-0.350851515637515,-0.451094805819661,-0.838582462763049,0.902885545053155,0.451442772526576,0.351122156409559,0.250801540292541,0.150480924175524,0.0501603080585068,-0.0501603080585105,-0.150480924175528,-0.250801540292545,-0.351122156409561,-0.451442772526579,-0.83994357597557,0.931630018616518,0.465815009308257,0.362300562795311,0.258786116282364,0.155271669769418,0.0517572232564712,-0.051757223256475,-0.155271669769422,-0.258786116282368,-0.362300562795315,-0.465815009308262,-0.839932820877705,0.931643975893995,0.465821987946995,0.362305990625441,0.258789993303886,0.155273995982331,0.0517579986607757,-0.0517579986607796,-0.155273995982334,-0.25878999330389,-0.362305990625444,-0.465821987946999,-0.839485162720736,0.930420552282119,0.465210276141058,0.361830214776378,0.258450153411698,0.155070092047018,0.051690030682338,-0.0516900306823419,-0.155070092047022,-0.258450153411702,-0.361830214776381,-0.465210276141061
0.0028,-0.892124961320411,0.966443801267118,0.483221900633557,0.375839256048321,0.268456611463086,0.161073966877851,0.0536913222926156,-0.0536913222926197,-0.161073966877855,-0.268456611463091,-0.375839256048325,-0.483221900633561,-0.891521891463911,0.967747217918868,0.483873608959432,0.376346140301779,0.268818671644127,0.161291202986475,0.0537637343288239,-0.0537637343288281,-0.161291202986479,-0.268818671644131,-0.376346140301783,-0.483873608959436,-0.892833131886758,0.995438460148413,0.497719230074204,0.38711495672438,0.276510683374557,0.165906410024733,0.0553021366749097,-0.0553021366749138,-0.165906410024737,-0.276510683374561,-0.387114956724385,-0.497719230074208,-0.892829200198285,0.99544356244201,0.497721781221003,0.387116940949668,0.276512100678334,0.165907260406999,0.0553024201356652,-0.0553024201356692,-0.165907260407003,-0.276512100678338,-0.387116940949673,-0.497721781221007,-0.892349543451404,0.992659247072058,0.496329623536027,0.386034151639131,0.275738679742236,0.165443207845341,0.0551477359484455,-0.0551477359484497,-0.165443207845345,-0.275738679742241,-0.386034151639136,-0.496329623536031
0.0029,-0.948665353309686,1.02891681373173,0.514458406865861,0.400134316451226,0.285810226036589,0.171486135621953,0.0571620452073159,-0.0571620452073204,-0.171486135621957,-0.285810226036593,-0.40013431645123,-0.514458406865865,-0.947765011315424,1.03086272552775,0.515431362763873,0.400891059927457,0.28635075709104,0.171810454254623,0.0572701514182062,-0.0572701514182108,-0.171810454254627,-0.286350757091045,-0.400891059927462,-0.515431362763878,-0.948839061985689,1.05354491009048,0.526772455045237,0.409711909479628,0.29265136391402,0.175590818348411,0.0585302727828022,-0.0585302727828066,-0.175590818348415,-0.292651363914024,-0.409711909479633,-0.526772455045242,-0.948828671891367,1.05355839368973,0.526779196844861,0.409717153101558,0.292655109358255,0.175593065614952,0.0585310218716492,-0.0585310218716538,-0.175593065614957,-0.29265510935826,-0.409717153101563,-0.526779196844865,-0.947830109118704,1.04761672392674,0.523808361963366,0.407406503749284,0.291004645535202,0.174602787321121,0.0582009291070386,-0.0582009291070432,-0.174602787321125,-0.291004645535207,-0.407406503749289,-0.523808361963371
0.003,-1.0084597924652,1.08997826049073,0.544989130245361,0.42388043463528,0.302771739025199,0.181663043415118,0.060554347805038,-0.0605543478050428,-0.181663043415123,-0.302771739025204,-0.423880434635285,-0.544989130245365,-1.007318812659,1.09244426349632,0.546222131748158,0.424839435804123,0.303456739860087,0.182074043916051,0.0606913479720156,-0.0606913479720204,-0.182074043916056,-0.303456739860092,-0.424839435804128,-0.546222131748163,-1.00804632330094,1.1078080923256,0.553904046162798,0.430814258126621,0.307724470090442,0.184634682054265,0.0615448940180866,-0.0615448940180915,-0.18463468205427,-0.307724470090447,-0.430814258126626,-0.553904046162804,-1.00802120722952,1.10784068635519,0.553920343177591,0.43082693358257,0.307733523987549,0.184640114392528,0.0615467047975081,-0.0615467047975127,-0.184640114392533,-0.307733523987554,-0.430826933582574,-0.553920343177595,-1.00664040032736,1.10095214943274,0.550476074716367,0.428148058112728,0.305820041509091,0.183492024905453,0.0611640083018163,-0.0611640083018211,-0.183492024905458,-0.305820041509096,-0.428148058112733,-0.550476074716372
0.0031,-1.07135724401718,1.15014435838866,0.575072179194326,0.447278361595586,0.319484543996846,0.191690726398106,0.0638969087993672,-0.0638969087993722,-0.191690726398112,-0.319484543996851,-0.44727836159559,-0.575072179194332,-1.07009066210237,1.15288182560041,0.5764409128002,0.448342932177934,0.320244951555667,0.192146970933399,0.0640489903111314,-0.0640489903111364,-0.192146970933404,-0.320244951555672,-0.448342932177939,-0.576440912800206,-1.07047468563945,1.16099177142091,0.580495885710452,0.451496799997018,0.322497714283583,0.193498628570149,0.0644995428567146,-0.0644995428567196,-0.193498628570154,-0.322497714283589,-0.451496799997022,-0.580495885710457,-1.07043769531843,1.16103977509145,0.580519887545721,0.451515468091114,0.322511048636511,0.193506629181905,0.0645022097273,-0.0645022097273051,-0.19350662918191,-0.322511048636515,-0.451515468091119,-0.580519887545725,-1.0692385088766,1.15647511934467,0.578237559672332,0.44974032418959,0.321243088706851,0.192745853224109,0.064248617741368,-0.0642486177413732,-0.192745853224114,-0.321243088706855,-0.449740324189596,-0.578237559672337
0.0032,-1.13713069857517,1.21003553193614,0.605017765968065,0.470569373530717,0.336120981093368,0.20167258865602,0.0672241962186716,-0.0672241962186769,-0.201672588656026,-0.336120981093374,-0.470569373530722,-0.60501776596807,-1.13588335105707,1.21273142778981,0.606365713894901,0.471617777473812,0.336869841052722,0.202121904631632,0.0673739682105423,-0.0673739682105477,-0.202121904631638,-0.336869841052727,-0.471617777473817,-0.606365713894907,-1.13603733066483,1.21598322398425,0.60799161199212,0.472882364882759,0.337773117773399,0.202663870664038,0.0675546235546776,-0.067554623554683,-0.202663870664043,-0.337773117773404,-0.472882364882764,-0.607991611992126,-1.13600014817074,1.21603147704469,0.608015738522341,0.47290112996182,0.3377865214013,0.202671912840779,0.0675573042802578,-0.0675573042802631,-0.202671912840784,-0.337786521401305,-0.472901129961826,-0.608015738522347,-1.13530060167422,1.21419268271711,0.607096341358551,0.472186043278872,0.337275745199194,0.202365447119515,0.0674551490398366,-0.0674551490398419,-0.202365447119521,-0.337275745199199,-0.472186043278877,-0.607096341358557
0.0033,-1.20548953757491,1.27032918671476,0.635164593357375,0.494016905944625,0.352869218531873,0.211721531119123,0.0705738437063726,-0.0705738437063781,-0.211721531119129,-0.352869218531879,-0.49401690594463,-0.635164593357381,-1.20440040096944,1.27268314085837,0.636341570429184,0.494932332556029,0.353523094682878,0.212113856809726,0.0707046189365733,-0.0707046189365788,-0.212113856809731,-0.353523094682885,-0.494932332556035,-0.636341570429189,-1.20451068926052,1.27501224826702,0.637506124133507,0.495838096548282,0.354170068963058,0.212502041377834,0.0708340137926094,-0.070834013792615,-0.212502041377839,-0.354170068963063,-0.495838096548288,-0.637506124133513,-1.20448497373112,1.27504562023479,0.63752281011739,0.495851074535747,0.354179338954105,0.212507603372461,0.0708358677908186,-0.0708358677908242,-0.212507603372467,-0.354179338954111,-0.495851074535752,-0.637522810117397,-1.20401070911951,1.27307327006493,0.63653663503246,0.495084049469691,0.353631463906922,0.212178878344152,0.0707262927813823,-0.0707262927813877,-0.212178878344157,-0.353631463906928,-0.495084049469696,-0.636536635032468
