case_id,fg_mode,vf0,e0,porosity_name,porosity_mode,load_case,input_file,w_center_mm,theta_mean_K,theta_min_K,theta_max_K,theta_span_K,magnetoelectric_efficiency,load_scale,volt,magnetic,status,message,output_mat
X_Vf90_e20_LogUneven_elastic,X,0.9,0.2,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e20_LogUneven-30x30-10layer.txt,-2.74511503450446,2.44249065417534e-15,-1.30634957217275,1.30634957217275,2.6126991443455,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e20_LogUneven_elastic.mat
X_Vf90_e20_LogUneven_electro,X,0.9,0.2,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.9_e20_LogUneven-30x30-10layer.txt,-0.0366771755252813,8.60422844084496e-17,-0.0711731349366816,0.0711731349366817,0.142346269873363,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e20_LogUneven_electro.mat
X_Vf90_e20_LogUneven_magneto,X,0.9,0.2,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e20_LogUneven-30x30-10layer.txt,-0.485222661602563,1.21014309684142e-15,-0.941588807544807,0.941588807544809,1.88317761508962,0.927203817226734,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e20_LogUneven_magneto.mat
X_Vf10_e30_Even_elastic,X,0.1,0.3,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e30_Even-30x30-10layer.txt,-1.95861921376549,-7.32747196252603e-16,-1.77960087347444,1.77960087347443,3.55920174694887,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e30_Even_elastic.mat
X_Vf10_e30_Even_electro,X,0.1,0.3,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.1_e30_Even-30x30-10layer.txt,-0.0048656203575974,1.38777878078145e-18,-0.0194339732488968,0.0194339732488968,0.0388679464977936,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e30_Even_electro.mat
X_Vf10_e30_Even_magneto,X,0.1,0.3,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e30_Even-30x30-10layer.txt,1.13505852050301,-1.77635683940025e-16,-4.53358365461225,4.53358365461225,9.0671673092245,3.41700286422379,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e30_Even_magneto.mat
X_Vf30_e30_Even_elastic,X,0.3,0.3,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e30_Even-30x30-10layer.txt,-2.20044238269655,5.77315972805081e-16,-1.5753855100947,1.5753855100947,3.15077102018941,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e30_Even_elastic.mat
X_Vf30_e30_Even_electro,X,0.3,0.3,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.3_e30_Even-30x30-10layer.txt,-0.014365512452006,1.80411241501588e-17,-0.0446091950898721,0.0446091950898721,0.0892183901797442,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e30_Even_electro.mat
X_Vf30_e30_Even_magneto,X,0.3,0.3,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e30_Even-30x30-10layer.txt,0.875359558320921,-1.2434497875801802e-15,-2.71825216406353,2.71825216406353,5.43650432812706,2.28091468470779,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e30_Even_magneto.mat
X_Vf50_e30_Even_elastic,X,0.5,0.3,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e30_Even-30x30-10layer.txt,-2.49865701953017,-2.9309887850104103e-15,-1.51532049981769,1.51532049981768,3.03064099963537,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e30_Even_elastic.mat
X_Vf50_e30_Even_electro,X,0.5,0.3,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.5_e30_Even-30x30-10layer.txt,-0.0232543899257517,-4.8572257327350605e-17,-0.0601982787542184,0.0601982787542183,0.120396557508437,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e30_Even_electro.mat
X_Vf50_e30_Even_magneto,X,0.5,0.3,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e30_Even-30x30-10layer.txt,0.534136501632484,1.02140518265514e-15,-1.38271088263713,1.38271088263713,2.76542176527426,1.18786160955618,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e30_Even_magneto.mat
X_Vf70_e30_Even_elastic,X,0.7,0.3,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e30_Even-30x30-10layer.txt,-2.88531369525233,6.66133814775094e-17,-1.54497763294419,1.54497763294419,3.08995526588838,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e30_Even_elastic.mat
X_Vf70_e30_Even_electro,X,0.7,0.3,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.7_e30_Even-30x30-10layer.txt,-0.0310310052203106,2.22044604925031e-17,-0.0695443048581744,0.0695443048581744,0.139088609716349,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e30_Even_electro.mat
X_Vf70_e30_Even_magneto,X,0.7,0.3,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e30_Even-30x30-10layer.txt,0.0783150960305163,-5.55111512312578e-17,-0.175513776459827,0.175513776459827,0.351027552919654,0.148686962746603,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e30_Even_magneto.mat
X_Vf90_e30_Even_elastic,X,0.9,0.3,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e30_Even-30x30-10layer.txt,-3.40864713170933,9.32587340685132e-16,-1.65538808311275,1.65538808311276,3.31077616622551,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e30_Even_elastic.mat
X_Vf90_e30_Even_electro,X,0.9,0.3,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.9_e30_Even-30x30-10layer.txt,-0.0369141101267696,4.57966997657877e-17,-0.0731982285904451,0.0731982285904451,0.14639645718089,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e30_Even_electro.mat
X_Vf90_e30_Even_magneto,X,0.9,0.3,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e30_Even-30x30-10layer.txt,-0.554713718146,6.21724893790088e-16,-1.09996045960963,1.09996045960963,2.19992091921926,0.960531874789104,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e30_Even_magneto.mat
X_Vf10_e30_Uneven_elastic,X,0.1,0.3,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e30_Uneven-30x30-10layer.txt,-1.45694491366447,-1.33226762955019e-16,-1.28362828876277,1.28362828876277,2.56725657752554,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e30_Uneven_elastic.mat
X_Vf10_e30_Uneven_electro,X,0.1,0.3,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.1_e30_Uneven-30x30-10layer.txt,-0.0076653998729554,1.38777878078145e-18,-0.029571025207418,0.029571025207418,0.0591420504148361,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e30_Uneven_electro.mat
X_Vf10_e30_Uneven_magneto,X,0.1,0.3,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e30_Uneven-30x30-10layer.txt,1.14971226390455,-1.77635683940025e-16,-4.43527681548237,4.43527681548237,8.87055363096475,4.04629797053572,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e30_Uneven_magneto.mat
X_Vf30_e30_Uneven_elastic,X,0.3,0.3,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e30_Uneven-30x30-10layer.txt,-1.63742011345229,-6.66133814775094e-17,-1.13703815719463,1.13703815719463,2.27407631438925,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e30_Uneven_elastic.mat
X_Vf30_e30_Uneven_electro,X,0.3,0.3,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.3_e30_Uneven-30x30-10layer.txt,-0.0227502647687821,-4.16333634234434e-18,-0.0682360527498734,0.0682360527498733,0.136472105499747,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e30_Uneven_electro.mat
X_Vf30_e30_Uneven_magneto,X,0.3,0.3,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e30_Uneven-30x30-10layer.txt,0.88677950834645,2.2204460492503099e-16,-2.65976391596243,2.65976391596243,5.31952783192486,2.81076175644663,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e30_Uneven_magneto.mat
X_Vf50_e30_Uneven_elastic,X,0.5,0.3,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e30_Uneven-30x30-10layer.txt,-1.86197009411611,-2.8421709430404e-15,-1.09451938400158,1.09451938400158,2.18903876800316,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e30_Uneven_elastic.mat
X_Vf50_e30_Uneven_electro,X,0.5,0.3,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.5_e30_Uneven-30x30-10layer.txt,-0.0370269363048698,-7.63278329429795e-17,-0.0924919426458758,0.0924919426458757,0.184983885291752,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e30_Uneven_electro.mat
X_Vf50_e30_Uneven_magneto,X,0.5,0.3,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e30_Uneven-30x30-10layer.txt,0.541765208329974,1.1990408665951701e-15,-1.35330982194155,1.35330982194155,2.7066196438831,1.49474609291022,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e30_Uneven_magneto.mat
X_Vf70_e30_Uneven_elastic,X,0.7,0.3,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e30_Uneven-30x30-10layer.txt,-2.15435847019747,2.6201263381153704e-15,-1.11930126903958,1.11930126903959,2.23860253807917,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e30_Uneven_elastic.mat
X_Vf70_e30_Uneven_electro,X,0.7,0.3,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.7_e30_Uneven-30x30-10layer.txt,-0.0497432354153005,1.04083408558608e-16,-0.107648576565311,0.107648576565311,0.215297153130621,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e30_Uneven_electro.mat
X_Vf70_e30_Uneven_magneto,X,0.7,0.3,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e30_Uneven-30x30-10layer.txt,0.0796732091719312,-1.66533453693773e-16,-0.172419575965416,0.172419575965416,0.344839151930832,0.176668094867788,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e30_Uneven_magneto.mat
X_Vf90_e30_Uneven_elastic,X,0.9,0.3,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e30_Uneven-30x30-10layer.txt,-2.55433020842591,-2.48689957516035e-15,-1.20584845428905,1.20584845428904,2.41169690857809,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e30_Uneven_elastic.mat
X_Vf90_e30_Uneven_electro,X,0.9,0.3,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.9_e30_Uneven-30x30-10layer.txt,-0.0597306999739655,-7.07767178198537e-17,-0.114519250843237,0.114519250843237,0.229038501686474,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e30_Uneven_electro.mat
X_Vf90_e30_Uneven_magneto,X,0.9,0.3,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e30_Uneven-30x30-10layer.txt,-0.566543094076329,-8.21565038222616e-16,-1.08621011858466,1.08621011858466,2.17242023716932,1.15661460490433,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e30_Uneven_magneto.mat
X_Vf10_e30_LogUneven_elastic,X,0.1,0.3,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e30_LogUneven-30x30-10layer.txt,-1.78896632769514,5.10702591327572e-15,-1.60920924410976,1.60920924410977,3.21841848821953,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e30_LogUneven_elastic.mat
X_Vf10_e30_LogUneven_electro,X,0.1,0.3,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.1_e30_LogUneven-30x30-10layer.txt,-0.0037981720490678,2.22044604925031e-17,-0.0149799132828529,0.014979913282853,0.0299598265657059,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e30_LogUneven_electro.mat
X_Vf10_e30_LogUneven_magneto,X,0.1,0.3,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e30_LogUneven-30x30-10layer.txt,0.964620908061897,-5.240252676230741e-15,-3.80444523483767,3.80444523483766,7.60889046967534,3.12143627500364,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e30_LogUneven_magneto.mat
X_Vf30_e30_LogUneven_elastic,X,0.3,0.3,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e30_LogUneven-30x30-10layer.txt,-1.9999639311779,-2.1094237467878e-15,-1.41700612821726,1.41700612821725,2.83401225643451,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e30_LogUneven_elastic.mat
X_Vf30_e30_LogUneven_electro,X,0.3,0.3,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.3_e30_LogUneven-30x30-10layer.txt,-0.011144900165629,-1.59594559789866e-17,-0.0341777860466801,0.0341777860466801,0.0683555720933602,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e30_LogUneven_electro.mat
X_Vf30_e30_LogUneven_magneto,X,0.3,0.3,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e30_LogUneven-30x30-10layer.txt,0.739779847542857,1.06581410364015e-15,-2.26866431947166,2.26866431947166,4.53732863894333,2.05171586787435,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e30_LogUneven_magneto.mat
X_Vf50_e30_LogUneven_elastic,X,0.5,0.3,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e30_LogUneven-30x30-10layer.txt,-2.25732348016653,-1.84297022087776e-15,-1.35353563535888,1.35353563535887,2.70707127071775,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e30_LogUneven_elastic.mat
X_Vf50_e30_LogUneven_electro,X,0.5,0.3,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.5_e30_LogUneven-30x30-10layer.txt,-0.0179002249472699,-1.7347234759768102e-17,-0.0457516051741937,0.0457516051741936,0.0915032103483873,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e30_LogUneven_electro.mat
X_Vf50_e30_LogUneven_magneto,X,0.5,0.3,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e30_LogUneven-30x30-10layer.txt,0.448282758819659,4.44089209850063e-16,-1.14577642722586,1.14577642722586,2.29155285445172,1.05776949766812,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e30_LogUneven_magneto.mat
X_Vf70_e30_LogUneven_elastic,X,0.7,0.3,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e30_LogUneven-30x30-10layer.txt,-2.58552966799697,-7.238654120556021e-15,-1.36816886166767,1.36816886166766,2.73633772333533,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e30_LogUneven_elastic.mat
X_Vf70_e30_LogUneven_electro,X,0.7,0.3,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.7_e30_LogUneven-30x30-10layer.txt,-0.0236582676401957,-1.31145094783847e-16,-0.0523827151159058,0.0523827151159056,0.104765430231811,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e30_LogUneven_electro.mat
X_Vf70_e30_LogUneven_magneto,X,0.7,0.3,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e30_LogUneven-30x30-10layer.txt,0.0651612243214424,3.71924713249427e-16,-0.14427606881671,0.14427606881671,0.28855213763342,0.134337789450508,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e30_LogUneven_magneto.mat
X_Vf90_e30_LogUneven_elastic,X,0.9,0.3,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e30_LogUneven-30x30-10layer.txt,-3.02253587842659,7.105427357601e-16,-1.4509336797039,1.4509336797039,2.9018673594078,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e30_LogUneven_elastic.mat
X_Vf90_e30_LogUneven_electro,X,0.9,0.3,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.9_e30_LogUneven-30x30-10layer.txt,-0.027798175982047,-1.38777878078145e-17,-0.0545576997694829,0.0545576997694829,0.109115399538966,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e30_LogUneven_electro.mat
X_Vf90_e30_LogUneven_magneto,X,0.9,0.3,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e30_LogUneven-30x30-10layer.txt,-0.456148275608895,-1.9984014443252798e-16,-0.895253008203313,0.895253008203312,1.79050601640663,0.833364614113184,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e30_LogUneven_magneto.mat
X_Vf10_e40_Even_elastic,X,0.1,0.4,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e40_Even-30x30-10layer.txt,-2.30007930470941,4.9737991503207e-15,-2.11857039571372,2.11857039571372,4.23714079142744,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e40_Even_elastic.mat
X_Vf10_e40_Even_electro,X,0.1,0.4,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.1_e40_Even-30x30-10layer.txt,-0.0040664585102374,1.90819582357449e-17,-0.0165083548019666,0.0165083548019666,0.0330167096039332,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e40_Even_electro.mat
X_Vf10_e40_Even_magneto,X,0.1,0.4,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e40_Even-30x30-10layer.txt,1.15076414304604,-5.240252676230741e-15,-4.67168734635882,4.67168734635881,9.34337469271764,3.24695372170591,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e40_Even_magneto.mat
X_Vf30_e40_Even_elastic,X,0.3,0.4,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e40_Even-30x30-10layer.txt,-2.58517490459255,-6.772360450213451e-15,-1.87587800811112,1.87587800811111,3.75175601622223,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e40_Even_elastic.mat
X_Vf30_e40_Even_electro,X,0.3,0.4,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.3_e40_Even-30x30-10layer.txt,-0.0119966281621035,-5.759281940243e-17,-0.0378580319402712,0.0378580319402711,0.0757160638805424,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e40_Even_electro.mat
X_Vf30_e40_Even_magneto,X,0.3,0.4,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e40_Even-30x30-10layer.txt,0.887980558025051,4.44089209850063e-15,-2.80222041337031,2.80222041337031,5.60444082674062,2.14459866783597,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e40_Even_magneto.mat
X_Vf50_e40_Even_elastic,X,0.5,0.4,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e40_Even-30x30-10layer.txt,-2.93831266554159,-3.9968028886505597e-16,-1.80560613749867,1.80560613749867,3.61121227499734,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e40_Even_elastic.mat
X_Vf50_e40_Even_electro,X,0.5,0.4,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.5_e40_Even-30x30-10layer.txt,-0.0193943744716994,-2.08166817117217e-18,-0.0510050234957483,0.0510050234957483,0.102010046991497,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e40_Even_electro.mat
X_Vf50_e40_Even_magneto,X,0.5,0.4,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e40_Even-30x30-10layer.txt,0.542402003213668,1.11022302462516e-16,-1.42645626227985,1.42645626227985,2.8529125245597,1.11163226165935,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e40_Even_magneto.mat
X_Vf70_e40_Even_elastic,X,0.7,0.4,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e40_Even-30x30-10layer.txt,-3.39385809872326,6.21724893790088e-16,-1.8412848056417,1.8412848056417,3.6825696112834,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e40_Even_elastic.mat
X_Vf70_e40_Even_electro,X,0.7,0.4,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.7_e40_Even-30x30-10layer.txt,-0.025858833197106,2.35922392732846e-17,-0.0588712238022216,0.0588712238022216,0.117742447604443,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e40_Even_electro.mat
X_Vf70_e40_Even_magneto,X,0.7,0.4,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e40_Even-30x30-10layer.txt,0.0795614554193755,-4.9960036108131996e-17,-0.18113269892472,0.18113269892472,0.362265397849439,0.143089219040384,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e40_Even_magneto.mat
X_Vf90_e40_Even_elastic,X,0.9,0.4,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e40_Even-30x30-10layer.txt,-4.01083949305085,-3.0864200084579404e-15,-1.97282050544757,1.97282050544757,3.94564101089514,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e40_Even_elastic.mat
X_Vf90_e40_Even_electro,X,0.9,0.4,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.9_e40_Even-30x30-10layer.txt,-0.0307128012864706,-5.68989300120393e-17,-0.061840193240824,0.0618401932408239,0.123680386481648,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e40_Even_electro.mat
X_Vf90_e40_Even_magneto,X,0.9,0.4,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e40_Even-30x30-10layer.txt,-0.563535759804534,-1.0880185641326501e-15,-1.13467866242583,1.13467866242583,2.26935732485165,0.974968242832534,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e40_Even_magneto.mat
X_Vf10_e40_Uneven_elastic,X,0.1,0.4,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e40_Uneven-30x30-10layer.txt,-1.50355472223723,-3.93018950717305e-15,-1.32823332255187,1.32823332255187,2.65646664510374,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e40_Uneven_elastic.mat
X_Vf10_e40_Uneven_electro,X,0.1,0.4,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.1_e40_Uneven-30x30-10layer.txt,-0.0077247254775843,-5.34294830600857e-17,-0.0299010149346107,0.0299010149346106,0.0598020298692214,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e40_Uneven_electro.mat
X_Vf10_e40_Uneven_magneto,X,0.1,0.4,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e40_Uneven-30x30-10layer.txt,1.17611369055959,8.615330671091211e-15,-4.55252333919417,4.55252333919419,9.10504667838835,4.06666919496362,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e40_Uneven_magneto.mat
X_Vf30_e40_Uneven_elastic,X,0.3,0.4,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e40_Uneven-30x30-10layer.txt,-1.69099015351967,-4.88498130835069e-16,-1.17744744929143,1.17744744929143,2.35489489858286,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e40_Uneven_elastic.mat
X_Vf30_e40_Uneven_electro,X,0.3,0.4,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.3_e40_Uneven-30x30-10layer.txt,-0.0229471638470544,-1.66533453693773e-17,-0.0690589944634268,0.0690589944634268,0.138117988926854,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e40_Uneven_electro.mat
X_Vf30_e40_Uneven_magneto,X,0.3,0.4,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e40_Uneven-30x30-10layer.txt,0.907907140702528,9.32587340685132e-16,-2.73232694986295,2.73232694986295,5.4646538997259,2.82475823291631,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e40_Uneven_magneto.mat
X_Vf50_e40_Uneven_elastic,X,0.5,0.4,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e40_Uneven-30x30-10layer.txt,-1.92537167345073,0.0,-1.1354212491074,1.1354212491074,2.27084249821479,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e40_Uneven_elastic.mat
X_Vf50_e40_Uneven_electro,X,0.5,0.4,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.5_e40_Uneven-30x30-10layer.txt,-0.037374575106816,1.80411241501588e-17,-0.0937045810864589,0.093704581086459,0.187409162172918,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e40_Uneven_electro.mat
X_Vf50_e40_Uneven_magneto,X,0.5,0.4,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e40_Uneven-30x30-10layer.txt,0.555513254118579,-1.55431223447522e-16,-1.39276865665796,1.39276865665796,2.78553731331592,1.50266586612182,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e40_Uneven_magneto.mat
X_Vf70_e40_Uneven_elastic,X,0.7,0.4,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e40_Uneven-30x30-10layer.txt,-2.23008075093858,2.30926389122033e-15,-1.16231529231693,1.16231529231693,2.32463058463386,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e40_Uneven_elastic.mat
X_Vf70_e40_Uneven_electro,X,0.7,0.4,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.7_e40_Uneven-30x30-10layer.txt,-0.0502960002022032,1.13797860024079e-16,-0.109225742698327,0.109225742698327,0.218451485396655,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e40_Uneven_electro.mat
X_Vf70_e40_Uneven_magneto,X,0.7,0.4,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e40_Uneven-30x30-10layer.txt,0.0817809496431578,-1.69309011255336e-16,-0.177600304745966,0.177600304745965,0.355200609491931,0.187357022884705,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e40_Uneven_magneto.mat
X_Vf90_e40_Uneven_elastic,X,0.9,0.4,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e40_Uneven-30x30-10layer.txt,-2.64956212413203,1.53210777398272e-15,-1.25519532843301,1.25519532843301,2.51039065686603,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e40_Uneven_elastic.mat
