time_s,w_center_mm,theta_span_K,theta_layer_01_K,theta_layer_02_K,theta_layer_03_K,theta_layer_04_K,theta_layer_05_K,theta_layer_06_K,theta_layer_07_K,theta_layer_08_K,theta_layer_09_K,theta_layer_10_K
0.0219999999999999,-2.82755023104698,4.49305341973488,2.7582950526435,2.03783456768769,1.31994553509164,0.652048573891274,0.0619393536661031,-0.441188549099366,-0.861041306891871,-1.20779114989007,-1.49510161743036,-1.73475836709138
0.0220999999999999,-2.87921264085954,4.55072754411593,2.79369977163453,2.06399113688456,1.33688700839727,0.660416704759968,0.0627326787267714,-0.446853490418849,-0.872095559740338,-1.22329633872844,-1.51429476177063,-1.7570277724814
0.0221999999999999,-2.92710848505737,4.60433987221486,2.82656798096892,2.08825939635176,1.35258732348505,0.668146768958142,0.063421562828862,-0.452167262273974,-0.882418004995165,-1.23775501483422,-1.53218043381656,-1.77777189124594
0.0222999999999999,-2.97043008945154,4.64822481706057,2.85350605336802,2.10816030777686,1.36547627882495,0.674512134011919,0.0640231723480302,-0.456479793809055,-0.890831283742686,-1.24955501294048,-1.54678659059947,-1.79471876369255
0.0223999999999999,-3.0088998296508,4.68822208718201,2.87804554952249,2.12628516829902,1.37720983782702,0.680299815637761,0.0645577419289008,-0.460423812218412,-0.898512465240658,-1.26032254040854,-1.56011133722972,-1.81017653765952
0.0224999999999999,-3.04275848859544,4.73571381136815,2.9072128978038,2.14783809912249,1.3911751727686,0.68720565385554,0.0652260619150943,-0.465073788571774,-0.907600603980982,-1.27307618438255,-1.57590220706245,-1.82850091356435
0.0225999999999999,-3.07200924430912,4.79545963161496,2.94390007862476,2.17494570407068,1.40873712526234,0.695886477275732,0.0660599479807896,-0.470930347254814,-0.9190403320953,-1.28912703743748,-1.59577379493128,-1.8515595529902
0.0226999999999999,-3.09661936633827,4.86294213437259,2.98535505409544,2.205581846598,1.42859224462951,0.705710698245642,0.0670210435966721,-0.477526371344124,-0.931942938821969,-1.30723836990903,-1.61820110829234,-1.87758708027715
0.0227999999999999,-3.11693705377415,4.93266030674593,3.02820857646648,2.23725993253123,1.44913320919243,0.715888853660187,0.0680423497545763,-0.484313002803485,-0.94524572245586,-1.32592316700373,-1.64134559103348,-1.90445173027946
0.0228999999999999,-3.13331126484307,5.00604862457367,3.07325897724997,2.27054232111298,1.47068967144747,0.726536021581201,0.0690508438665325,-0.491522412359521,-0.959312821505424,-1.3456539021879,-1.66576909644282,-1.93278964732369
0.0229999999999999,-3.14640711247568,5.08194249722375,3.11989277115488,2.30500960975001,1.49303263121003,0.737597969141549,0.0701448774734647,-0.498927667176693,-0.973811038290096,-1.36601042303848,-1.69097989705892,-1.96204972606887
0.0230999999999999,-3.15694083120783,5.15007373988807,3.16176041866799,2.33595544149867,1.51309440024721,0.747532638229421,0.0711311642701274,-0.505571405049713,-0.986822343805794,-1.38428093557795,-1.71360828565971,-1.98831332122009
0.0231999999999999,-3.16520590785018,5.20543409244741,3.19576654864207,2.36108601485628,1.52938049792622,0.755589693132986,0.0719172200153939,-0.510984915290427,-0.997409506594849,-1.3991410988444,-1.73200907241729,-2.00966754380535
0.0232999999999999,-3.17175110868887,5.24681314536139,3.22119456551397,2.37988073894524,1.54156485882477,0.761623427563889,0.0725162145911742,-0.515019964661584,-1.00531185498311,-1.41023759080398,-1.74575229064287,-2.02561857984742
0.0233999999999999,-3.17730241875512,5.27084559002746,3.23593390845725,2.39076545348896,1.54860912172505,0.765095011803651,0.072831474546878,-0.51739557891598,-1.00993281874878,-1.41671284044847,-1.75376390059456,-2.03491168157021
0.0234999999999999,-3.18242054183587,5.2851191184383,3.2447142032592,2.39725827391958,1.55282210966004,0.767186513761619,0.0730482531755395,-0.518777456396646,-1.01264893190092,-1.42053101930144,-1.75849531349047,-2.0404049151791
0.0235999999999999,-3.18764635934054,5.2997396244352,3.25367936192323,2.40387828396534,1.55710564761246,0.769296529503542,0.0732380770521486,-0.520224635607264,-1.01546205982565,-1.4244721801558,-1.76337109284337,-2.04606026251197
0.0236999999999999,-3.19309179070537,5.31250641391606,3.26150072188817,2.40965131898669,1.56083814553179,0.771130967779231,0.0733958083047891,-0.52149622551391,-1.01792623185393,-1.42792115818914,-1.76763598712018,-2.0510056920279
0.0237999999999999,-3.1984730607605,5.31545688309527,3.26331351055316,2.41099110809069,1.56170657943918,0.771560835658965,0.0734381616467504,-0.521784289780804,-1.0184900398884,-1.42871271055671,-1.76861625116292,-2.05214337254211
0.0238999999999999,-3.20355827188572,5.30546396832701,3.25711607704618,2.40639149613843,1.5587009342171,0.770039626870316,0.0732296329051318,-0.520872690234621,-1.0166430701023,-1.42609273342324,-1.76535548128674,-2.04834789128083
0.0239999999999999,-3.20817600223445,5.28651198074609,3.24546084391496,2.39777372345205,1.55311038637061,0.767265976824785,0.0729451765660796,-0.519034550137251,-1.01303344514481,-1.42101990301232,-1.75907016996756,-2.04105113683112
0.0240999999999999,-3.21200701660033,5.26081149568609,3.22965106581216,2.3860826851113,1.54552433530618,0.763499805504023,0.0725545764601996,-0.516546653839543,-1.00814315815537,-1.41414526271261,-1.75055118101407,-2.03116042987393
0.0241999999999999,-3.21432256221874,5.22441975824391,3.2072657631351,2.3695295845213,1.53478392619712,0.758168344250921,0.0720028998523387,-0.513022418822226,-1.00121718345652,-1.40440949129809,-1.73848705716965,-2.01715399510881
0.0242999999999999,-3.21428896789445,5.17673992468991,3.17799934892296,2.34790893871639,1.52078163197572,0.751253776307987,0.0713504960914225,-0.508335757756058,-0.992075196351085,-1.39158795444738,-1.72261673413327,-1.99874057576695
